,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
429,2018-10-27 13:05:23+00:00,5,"LOVED Llama Inn. My two girlfriends and I went for dinner, and while it's definitely a pricier meal ($245 for the three of us inclusive of tax/tip) it was worth it. The restaurant is really cute, loved the wood and greenery - plants are hanging down from the ceiling/windows. Restaurant was dark but it seemed to fit the overall vibe. 

We got the sea bream tiradito which I loooooved, one pork belly skewer to share (one bite each!) and the quinoa salad to start. We liked the quinoa, but agreed we could have skipped that and each gotten our own pork belly skewer instead. We got the beef tenderloin for our main and that was a perfect amount for 3, and also insanely good. Basically rolled out of the restaurant but worth every bite. 

Cocktails were also good, and free dessert didn't hurt :) will definitely be back at Llama Inn, maybe after my next paycheck.",False,1,2,0,Maya S.,en,"{'neg': 0.035, 'neu': 0.699, 'pos': 0.266, 'compound': 0.9922}",0.9922,0.266,0.035,0.699,positive
428,2018-10-29 20:20:34+00:00,4,"Great cocktails, with subtle flavors.  Wish I could have had one of each, but I would not have lived to write this.  Of the ones I tried, my favorite was La Chunga.  Beer selection is limited but eclectic.  Had already eaten, so could only sample the appetizers.  Like the cocktails, they combine a lot of interesting flavors.  The rest of the food menu looked worthy of repeat visits.  A bit pricey but not outrageous, especially considering the effort that goes into every item on the menu.  Only complaint is that it is quite noisy at peak times, so limber up your vocal cords beforehand.",False,0,1,0,Ross H.,en,"{'neg': 0.12, 'neu': 0.702, 'pos': 0.178, 'compound': 0.7336}",0.7336,0.178,0.12,0.702,positive
427,2018-11-12 02:53:28+00:00,5,"Trendy decor + plant life. Remarkable and original cuisine  - cocktails, tapas, entrées and desserts. I can vouch for the Llama del rey and Cumbia cocktails, the pork belly, beef heart, quinoa salad, whole Bronzino, chorizo and the pork shoulder. And, all those desserts were heaven.",False,0,2,0,James K.,en,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.8481}",0.8481,0.187,0.0,0.813,positive
426,2018-11-27 21:49:17+00:00,5,"WOW - what a meal. It's pricey but definitely worth it. The beef tenderloin stir fry was fantastic - it's a lot of food though so if you probably only need 1 appetizer (we had fluke ceviche which was SUPER tasty) because you don't want to miss out on dessert!

Service was great, took the time to explain dishes and helped us decide on our meal.

The only minor thing was we sat at the bar since we didn't have a reservation and we arrived at 5:30 when they opened and probably could have been seated at a table with enough time for them to turn it over.",False,0,2,0,Sara N.,en,"{'neg': 0.041, 'neu': 0.735, 'pos': 0.223, 'compound': 0.9788}",0.9788,0.223,0.041,0.735,positive
425,2018-12-04 22:21:47+00:00,5,"Went there for my birthday, so that day I specifically wanted to treat myself with a good dinner, good food, good service.

The table I reserved was ready, so we were able to sit right away. 
Our waitress welcomed us with a genuine smile on her face, she offered us water and gave us some time to read the menu. 
After she came ove and started to explain us the menu. 
She was very professional mentioning us the most popular dishes with the distinctive ingredients. But she did even a better job when she mentioned us what she thinks are her favorite dishes of the menu, and we followed her advice about the Fluke Ceviche which I personally think was the best Ceviche I have had since been living in NYC ( 7 years), perfect balance and pleasant texture with the add of crispy plantains. 
Delicate flavor which opens up and warm up your mouth even though the citrus works as a contrast. 

Then we had pork belly skewers which were so rich in flavor, buttery tender meat, and then we had the scallops skewers, which were very soft, even if I personally would have preferred a lighter sauce, just not to cover the fish flavor. 
We continued with an amazing quinoa pistachio salad which I found phenomenal, and I'm happy I followed the waitress advice about it .
We ended up with a whole Branzino, perfectly seasoned, perfectly cooked, very flavory meat with the perfect texture, with a side of white rice and super tasty Brussels sprouts. 

They offered us  2 desserts: a rich lemon pie, and an amazing Palo Santo ice-cream, which I particularly loved. 
The flavor was right on point, nice light foamy/creaminess, but what I loved was the cold-warm feeling the chef created between the temperature and the "" warm"" earthy, smoky flavor of the Palo Santo. 

They also offered a round of drink.
We had the Llama del Rey which was fruity but I personally think it lacks of "" charisma"", I found it pretty flat. 
The Incas sunset was very good, and the hint of spiciness just added an extra layer of flavor which I really liked. 

During the whole time of our dinner we never had our glasses empty. Waiters and manager were constantly refilling our water. 
They always made sure we were completely satisfied. 
I saw beautiful smiles on their face, and the whole environment was welcoming and friendly, with a smooth service and great teamwork. Great job guys 

It was an impeccable experience, the beauty of the decor, the great staff, the great food, the manager who was beyond amazing, and the Chef definitely knows what he is doing 
Our new favorite restaurant",False,0,2,1,Christian B.,en,"{'neg': 0.004, 'neu': 0.628, 'pos': 0.368, 'compound': 0.9997}",0.9997,0.368,0.004,0.628,positive
424,2018-12-06 19:16:57+00:00,5,"This place is spectacular - pricey, but spectacular. 

I came here on a Wednesday with my partner and we sat at the chefs bar - I was cold so it was perfect but if you get warm easily I would steer clear of this option as we were right in front of the skewer grill. The food is to die for, the ambiance is great, and the cocktails are delicious.

To drink we got two different shaken cocktails (mine had brandy, ginger, lemon & lime) and they were both delicious. 

To eat we got one pork belly skewer and one scallop skewer - again, both delicious. The scallop came with a mild cheese sauce and the pork with a Asian-y glaze.

As our main we split the main steak dish (it comes with probably 6-8 pieces of steak, a mound of fries, a side of avocado spread and crema and some scallion pancakes). It was honestly slightly too much food for the two of us but we managed to eat all of the meat. Once you are part way through/almost done, they come by with some white rice to soak up the leftover sauce. I wish I knew this so I wouldn't have eaten as much as I did!

Overall it was a great experience. They have a coat check and hooks are the bar seats if you were curious.",False,2,2,1,Allie R.,en,"{'neg': 0.048, 'neu': 0.711, 'pos': 0.241, 'compound': 0.9963}",0.9963,0.241,0.048,0.711,positive
423,2018-12-08 01:34:24+00:00,3,"Don't get me wrong, the food here is incredible. The complexity of the chef's palette is what I must applaud. However, the service did not justify the quality of the food.

First impressions, we were seated 30minutes after our reservation time (given that we came 5 minutes earlier), it was unacceptable. Yes I wouldn't mind waiting by the bar for 10minutes, but 30? Also did I mention our dinner reservation was at 10:15pm? I just really hope that the restaurant will get more organized with their reservations and take into account the time it takes to set the tables as well.

Another bad impression was that we didn't know the portions and wanted to order more food after our first set of orders, but was unaware that the kitchen closes at 11. Our waitress said that our hostess shouldn't informed us, its not a good look to take blame on others like that. 

We were in a bad mood, but eventually they realize that we were dissatisfied and take our second order and also gave us the beef tenderloin on the house. It was a good ending to the night actually, because we were very full and satisfied. I'm giving this a 3 stars because I was very unhappy with the service.",False,2,0,0,Megan D.,en,"{'neg': 0.16, 'neu': 0.731, 'pos': 0.108, 'compound': -0.9578}",-0.9578,0.108,0.16,0.731,negative
422,2018-12-08 18:35:13+00:00,3,"Came here on a busy Friday night. The place was hopping.  You feel like you are in the middle of everything that is happening.  We skipped drinks since we had them at another location and we went straight for the food.

Appetizers  - these were REALLY SMALL!  The photos online made it look like it was a bit more food but the waiter told us the appetizers were a bite sized.

chicken thigh - good
pork belly - very good but before I could fully appreciate it, I was done!

mains
duck sausage - this was very tasty and filling.  
trout - the trout tasted like salmon - very weird.  It was good but again not that much food.  Get this if you want a light meal

Overall I was not blown away by the food.  I had very high expectations and the place was packed.  The food was good but I wouldn't go out of my way to come here.  Overall good experience and friendly wait staff.",True,2,0,0,Rene B.,en,"{'neg': 0.077, 'neu': 0.684, 'pos': 0.239, 'compound': 0.9855}",0.9855,0.239,0.077,0.684,positive
421,2018-12-15 16:04:19+00:00,3,"This place redefines 'nyc sucker seating'.  I know sometimes it fills up quickly, and sometimes it doesn't...like on a Wednesday.  Why do hosts/managers so often put you right next to another table when more than half the restaurant is empty?  Food is hit or miss.  If you have to physically move the tables every time people sit down, the tables are TOO CLOSE.  It just makes the restaurant look greedy and completely detracts from the atmosphere.  It's not like it's a tiny space that requires such space-station compactness...it's pretty big in there.  If you're gonna eat here, eat at the bar on a weekday...and if you have to pick between brunch and dinner on the w, pick brunch.  Dinner menu is more expensive but not necessarily better tasting than brunch.",False,0,0,0,Mr. S.,en,"{'neg': 0.115, 'neu': 0.855, 'pos': 0.031, 'compound': -0.8591}",-0.8591,0.031,0.115,0.855,negative
420,2018-12-18 08:16:34+00:00,4,"Nice, spacious brunch spot tucked in a street corner with a cool, cozy, leafy rooftop. Made reservations, and got there right when they opened. It was empty when I arrived but quickly filled up and was completely full but the time we finished brunch and were heading out. 

My friend and I split the beef tenderloin stir fry (cheesy fries with beef and delicious toppings), and the crispy pork shoulder sandwich with veggie chips (choose the veggie chips!). We also split a pitcher of the llama del rey, which was enough to keep us cool on a July morning and get us lightly buzzed. 

Everything was delicious and service was amazing. All the servers were super knowledgeable about the menu items and very attentive. 

I definitely want to come back and try more of their items. It's not meant to be tapas style, but everything looks great so I'd bring a friend or two to order multiple items and share.",False,1,2,0,Sophia P.,en,"{'neg': 0.013, 'neu': 0.624, 'pos': 0.364, 'compound': 0.9979}",0.9979,0.364,0.013,0.624,positive
